LOT_ID,Model,Machine,CZ_Concentration,Press1_Temp,Press1_Time,Press1_Pressure,Press2_Temp,Press2_Time,Press2_Pressure,Press3_Temp,Press3_Time,Press3_Pressure,Cure_Temp,Cure_Time,Anneal_Time,Anneal_Temp
LOT004154,MODEL_C,PRESS_03,10.238,98.505,30.054,4.89,100.202,59.616,9.534,99.192,32.801,6.399,147.957,58.3,90.225,202.81
LOT004155,MODEL_A,PRESS_03,10.196,98.961,30.408,5.167,100.535,62.468,10.483,100.969,28.41,6.715,150.681,57.298,89.511,199.146
LOT004156,MODEL_A,PRESS_01,10.127,100.542,28.815,4.406,100.778,58.801,9.51,97.998,30.505,7.162,152.183,60.988,79.992,199.134
LOT004157,MODEL_C,PRESS_03,10.294,98.245,30.812,4.691,100.561,61.956,9.853,101.043,29.686,7.387,148.801,57.828,92.237,200.828
LOT004158,MODEL_A,PRESS_02,9.761,98.551,32.172,4.365,99.48,62.274,10.052,98.567,30.447,7.114,152.269,61.999,87.553,196.238
LOT004159,MODEL_A,PRESS_02,10.228,100.537,28.737,5.34,100.109,56.528,9.133,100.657,29.381,7.579,150.428,57.684,99.173,200.269
LOT004160,MODEL_A,PRESS_01,9.835,99.777,30.354,4.947,99.683,59.744,9.583,99.524,27.521,6.866,150.336,55.973,97.798,200.133
LOT004161,MODEL_B,PRESS_03,9.906,99.304,29.215,5.19,100.174,58.045,9.554,100.321,29.246,6.923,151.997,59.304,91.228,198.577
LOT004162,MODEL_B,PRESS_03,10.094,99.505,32.69,5.021,100.068,56.996,9.778,102.083,30.347,6.378,150.34,57.344,97.361,199.972
LOT004163,MODEL_B,PRESS_02,10.206,98.529,31.24,5.156,99.495,61.584,10.086,99.162,31.349,6.808,150.65,62.633,94.102,200.432
LOT004164,MODEL_A,PRESS_03,9.808,100.484,30.282,4.888,99.653,60.947,10.343,98.999,30.406,6.319,150.154,58.641,89.851,199.928
LOT004165,MODEL_C,PRESS_03,9.915,99.193,28.772,4.932,98.148,60.527,9.779,100.078,31.473,6.553,147.077,62.308,80.562,201.36
LOT004166,MODEL_C,PRESS_03,10.016,99.464,29.014,4.969,100.83,57.829,9.846,101.525,29.507,7.21,150.686,59.388,88.936,200.45
LOT004167,MODEL_B,PRESS_03,9.969,100.347,30.746,5.135,100.298,60.421,9.96,100.179,29.425,6.438,150.42,60.712,87.775,199.718
LOT004168,MODEL_A,PRESS_03,10.142,99.743,28.638,5.144,97.693,57.379,9.731,100.045,30.343,6.471,149.367,58.941,89.263,201.169
LOT004169,MODEL_B,PRESS_03,10.573,99.295,28.669,5.937,100.793,60.155,10.139,100.169,29.625,6.414,145.751,64.754,88.474,200.447
LOT004170,MODEL_C,PRESS_03,10.07,98.011,30.009,5.561,99.947,58.677,10.15,98.995,31.123,7.259,151.037,57.702,97.356,205.002
LOT004171,MODEL_B,PRESS_02,9.877,100.367,30.133,4.407,99.063,62.102,9.093,100.179,28.594,7.546,148.566,53.896,98.093,201.705
LOT004172,MODEL_A,PRESS_03,9.784,100.079,30.38,4.952,98.975,59.274,10.213,99.607,30.863,6.975,148.122,60.52,86.746,199.118
LOT004173,MODEL_B,PRESS_01,9.946,99.483,29.56,4.865,99.312,60.462,10.042,101.322,31.208,7.314,147.964,57.95,81.17,197.134
LOT004174,MODEL_B,PRESS_02,9.843,98.963,30.92,5.427,99.068,60.467,10.086,100.798,30.365,6.612,146.735,60.409,83.529,198.87
LOT004175,MODEL_B,PRESS_02,10.078,100.013,29.138,4.895,99.203,59.848,10.393,98.676,30.913,7.41,150.77,59.861,98.278,196.596
LOT004176,MODEL_B,PRESS_03,10.075,100.48,30.627,5.155,101.701,60.211,9.405,99.717,29.351,6.761,153.927,58.941,96.38,201.108
LOT004177,MODEL_A,PRESS_01,9.923,100.098,30.214,4.221,100.371,60.608,9.582,100.528,29.169,7.223,149.034,59.186,82.403,199.515
LOT004178,MODEL_C,PRESS_02,10.331,101.638,30.601,4.495,102.036,58.207,9.977,99.018,30.352,6.991,151.368,60.818,80.221,198.719
LOT004179,MODEL_B,PRESS_01,9.877,100.705,31.182,5.697,100.226,60.806,9.226,98.921,29.278,6.361,149.844,59.277,86.058,200.997
LOT004180,MODEL_B,PRESS_03,9.98,99.893,29.545,5.017,100.579,61.728,9.929,99.538,30.301,6.705,150.46,59.694,101.972,199.384
LOT004181,MODEL_B,PRESS_03,10.107,100.738,29.339,4.667,99.119,60.795,10.282,100.344,30.302,7.057,149.889,59.004,92.795,200.657
LOT004182,MODEL_B,PRESS_01,10.149,100.049,28.312,5.081,99.832,59.292,10.132,101.037,29.933,6.383,151.304,63.257,88.424,199.556
LOT004183,MODEL_A,PRESS_03,10.213,100.045,27.981,4.649,99.918,60.349,10.026,100.232,30.282,7.099,147.986,62.619,89.162,200.128
LOT004184,MODEL_C,PRESS_02,10.071,101.296,29.824,4.906,100.62,59.272,9.922,102.462,30.635,6.528,150.166,57.055,77.458,202.151
LOT004185,MODEL_A,PRESS_03,10.175,99.102,29.892,4.516,99.951,59.763,9.857,99.323,29.9,7.18,151.891,60.005,88.054,201.525
LOT004186,MODEL_B,PRESS_03,9.889,100.023,28.914,4.737,100.351,57.625,9.838,100.74,29.523,6.546,151.169,58.371,98.268,202.388
LOT004187,MODEL_A,PRESS_01,10.153,101.19,29.129,4.861,100.316,62.76,10.076,98.891,30.823,7.148,150.544,57.51,87.371,200.574
LOT004188,MODEL_A,PRESS_01,10.151,100.309,31.523,5.374,99.697,63.871,9.483,101.611,30.273,7.272,150.163,53.603,88.372,196.984
LOT004189,MODEL_A,PRESS_02,10.252,99.631,30.876,5.155,99.594,58.592,10.488,101.359,30.451,6.944,149.399,59.349,92.194,198.859
LOT004190,MODEL_C,PRESS_01,9.722,98.294,28.738,5.213,99.331,61.572,9.754,100.712,30.583,6.973,149.412,59.503,82.506,197.308
LOT004191,MODEL_B,PRESS_01,9.849,97.73,29.558,4.991,101.082,62.916,10.186,98.264,30.149,7.495,147.411,62.712,92.22,201.531
LOT004192,MODEL_B,PRESS_03,10.137,102.076,30.406,5.274,99.698,58.085,10.027,100.702,29.656,6.739,150.839,62.095,84.481,200.026
LOT004193,MODEL_C,PRESS_03,9.558,100.309,29.374,4.709,100.329,55.683,9.615,99.181,29.383,6.822,152.275,60.984,86.671,202.099
LOT004194,MODEL_A,PRESS_02,10.082,99.416,29.191,4.756,99.843,63.034,10.431,100.454,29.912,7.214,150.49,61.476,87.478,201.73
LOT004195,MODEL_B,PRESS_01,10.177,100.349,29.662,5.136,101.063,59.979,10.36,98.545,30.482,7.141,150.028,61.703,87.483,199.79
LOT004196,MODEL_B,PRESS_01,9.904,99.052,31.091,4.907,98.012,58.961,9.476,100.27,30.528,6.919,150.998,60.975,90.681,202.91
LOT004197,MODEL_B,PRESS_03,9.928,99.669,31.181,4.995,100.303,60.095,9.975,99.646,30.144,6.595,146.469,62.77,89.509,201.599
LOT004198,MODEL_A,PRESS_01,9.821,99.059,29.265,4.945,98.745,59.262,10.069,99.222,30.352,7.325,149.155,57.461,88.787,200.136
LOT004199,MODEL_C,PRESS_01,9.913,98.587,30.461,5.418,100.391,65.919,9.31,100.593,28.895,6.587,149.877,59.025,90.813,200.725
LOT004200,MODEL_A,PRESS_02,9.918,97.895,29.994,5.435,99.853,58.939,9.293,99.949,29.536,7.759,147.155,58.743,83.948,202.357
LOT004201,MODEL_C,PRESS_02,9.886,98.402,28.992,4.791,98.522,60.655,9.722,99.795,30.671,6.601,150.267,58.897,75.615,200.746
LOT004202,MODEL_C,PRESS_02,9.877,101.021,29.703,4.413,100.338,62.584,9.562,100.737,29.167,6.632,146.915,59.697,89.943,198.89
LOT004203,MODEL_B,PRESS_02,9.955,99.013,28.736,4.763,100.224,62.575,9.652,101.904,30.141,7.114,151.152,63.265,85.416,198.039
LOT004204,MODEL_A,PRESS_03,9.953,100.535,31.163,4.701,99.769,62.192,9.562,100.276,30.052,7.183,150.376,61.791,93.031,199.559
LOT004205,MODEL_A,PRESS_02,10.312,100.957,31.552,5.277,99.895,59.149,9.959,98.194,29.886,6.675,149.682,62.446,86.32,198.865
LOT004206,MODEL_C,PRESS_03,9.934,100.017,29.589,5.307,100.162,59.696,9.703,98.442,30.679,7.564,151.269,59.844,77.348,200.34
LOT004207,MODEL_C,PRESS_02,10.057,99.701,29.351,4.656,101.178,55.651,10.371,100.069,30.227,7.11,150.245,59.754,89.201,199.141
LOT004208,MODEL_C,PRESS_02,9.904,100.133,31.055,4.748,99.686,59.851,10.06,101.026,28.803,6.917,150.792,61.157,97.01,199.361
LOT004209,MODEL_A,PRESS_02,9.902,99.583,31.216,4.507,101.013,60.066,10.265,100.135,30.516,7.129,150.473,60.864,92.086,202.021
LOT004210,MODEL_B,PRESS_03,9.716,101.204,28.886,5.045,99.963,61.483,9.437,100.512,29.493,7.404,148.567,60.863,80.529,202.76
LOT004211,MODEL_A,PRESS_03,9.738,101.877,29.852,4.985,101.296,63.591,9.791,99.941,28.636,7.536,152.614,64.637,85.831,198.704
LOT004212,MODEL_C,PRESS_01,9.799,101.45,29.941,5.263,99.765,61.423,10.045,100.962,30.742,7.064,152.076,61.172,86.689,199.401
LOT004213,MODEL_B,PRESS_03,10.031,97.848,29.229,5.166,99.334,62.141,10.151,100.617,28.814,6.575,150.715,58.426,88.774,199.617
LOT004214,MODEL_C,PRESS_03,10.179,99.563,30.386,5.203,98.902,59.965,9.784,98.98,29.645,6.581,150.251,58.592,86.087,200.523
LOT004215,MODEL_C,PRESS_03,9.702,100.004,29.3,4.486,99.966,62.569,9.833,100.448,30.294,6.528,151.251,61.684,78.292,200.573
LOT004216,MODEL_C,PRESS_01,9.908,100.463,29.46,4.791,99.207,60.022,9.869,98.457,29.927,6.786,152.1,61.528,89.083,199.154
LOT004217,MODEL_B,PRESS_03,9.772,98.273,29.899,5.316,101.404,62.281,9.901,100.448,29.376,7.013,153.173,61.957,99.549,200.85
LOT004218,MODEL_B,PRESS_01,9.956,98.257,28.511,4.82,99.129,61.609,10.721,99.717,29.006,7.071,149.097,61.042,85.644,199.23
LOT004219,MODEL_B,PRESS_01,10.179,101.307,27.944,4.457,99.31,60.785,10.104,100.161,29.24,7.376,151.743,57.92,81.709,199.378
LOT004220,MODEL_A,PRESS_03,9.926,99.441,30.918,5.269,100.581,56.919,10.013,100.324,28.923,6.309,149.855,63.073,99.497,198.485
LOT004221,MODEL_A,PRESS_01,9.992,98.513,29.26,4.808,101.186,62.187,9.58,100.282,29.874,6.996,147.318,62.686,102.806,201.726
LOT004222,MODEL_B,PRESS_03,10.243,98.896,32.135,5.354,100.731,60.756,9.588,101.417,29.455,7.154,151.397,59.229,87.282,201.515
LOT004223,MODEL_C,PRESS_02,10.076,100.39,31.972,4.994,101.059,61.405,9.929,100.034,28.621,6.064,152.446,60.733,91.585,200.578
LOT004224,MODEL_B,PRESS_01,9.873,99.177,29.494,4.908,99.92,60.627,10.377,100.189,29.711,7.151,151.622,60.372,91.472,201.105
LOT004225,MODEL_C,PRESS_01,10.026,100.242,32.339,5.454,99.934,60.972,9.934,101.33,29.357,7.91,149.718,59.257,95.925,201.848
LOT004226,MODEL_A,PRESS_03,9.862,99.021,30.938,4.566,102.012,62.601,9.948,101.897,30.268,7.258,150.646,57.682,82.553,201.253
LOT004227,MODEL_B,PRESS_03,10.07,98.256,29.355,5.478,101.69,59.052,9.752,99.982,30.362,7.103,151.165,61.149,89.801,201.213
LOT004228,MODEL_B,PRESS_02,10.086,101.424,27.418,4.787,100.714,60.935,9.419,99.488,31.342,6.909,150.955,57.016,82.733,199.285
LOT004229,MODEL_B,PRESS_03,9.772,100.398,30.688,5.054,101.107,58.445,10.146,99.537,30.648,7.078,152.05,58.809,92.302,197.495
LOT004230,MODEL_A,PRESS_01,10.029,99.666,30.031,5.057,100.859,61.153,9.915,100.451,28.912,7.512,151.572,63.424,100.087,198.682
LOT004231,MODEL_A,PRESS_02,9.98,99.479,30.431,4.858,98.794,60.503,10.149,99.797,27.827,6.884,149.035,60.833,92.222,203.658
LOT004232,MODEL_C,PRESS_01,10.091,101.465,29.771,4.746,99.96,58.738,10.052,98.251,28.481,7.398,150.044,60.766,84.334,199.604
LOT004233,MODEL_B,PRESS_02,10.139,100.592,28.856,4.877,101.497,60.187,9.679,101.123,29.497,7.155,149.159,59.411,96.638,202.668
LOT004234,MODEL_A,PRESS_01,10.08,101.147,29.573,4.662,100.72,58.863,10.075,100.815,28.392,7.542,150.269,56.877,85.926,200.903
LOT004235,MODEL_A,PRESS_02,9.949,99.416,30.707,5.654,99.936,59.244,9.57,101.147,29.384,7.363,146.885,60.829,93.156,199.95
LOT004236,MODEL_A,PRESS_02,10.156,100.051,29.646,4.84,101.509,60.71,10.073,101.344,30.032,7.063,153.214,60.998,84.824,198.496
LOT004237,MODEL_C,PRESS_02,9.854,100.402,29.64,5.386,100.369,60.537,9.979,100.191,29.437,7.042,148.701,61.588,81.143,198.828
LOT004238,MODEL_A,PRESS_02,9.78,99.45,28.481,5.342,100.756,56.159,10.514,100.261,30.279,6.896,149.145,59.215,84.935,199.78
LOT004239,MODEL_C,PRESS_02,9.467,99.904,30.091,5.121,100.375,60.741,9.711,101.007,29.391,7.326,150.138,59.183,71.983,199.776
LOT004240,MODEL_A,PRESS_02,9.988,99.416,28.888,4.955,100.541,59.393,9.558,98.785,29.238,6.803,147.704,61.136,82.775,200.911
LOT004241,MODEL_B,PRESS_01,9.863,100.399,30.919,5.065,100.613,59.171,9.862,99.648,31.708,7.038,149.441,57.484,104.275,198.869
LOT004242,MODEL_A,PRESS_01,10.066,98.679,29.266,5.191,101.3,57.746,10.203,99.941,29.967,6.936,150.281,61.626,71.206,198.93
LOT004243,MODEL_C,PRESS_02,9.671,100.572,29.704,5.033,101.43,59.909,9.067,100.922,30.112,6.553,152.748,59.679,79.529,201.454
LOT004244,MODEL_A,PRESS_03,9.892,100.311,32.164,4.478,99.549,58.954,10.292,99.461,30.844,7.073,150.237,60.586,101.611,203.164
LOT004245,MODEL_B,PRESS_03,10.078,99.797,29.693,4.394,100.356,62.547,9.93,99.288,30.877,6.492,149.324,64.615,83.604,200.142
LOT004246,MODEL_A,PRESS_02,9.828,100.45,29.559,5.503,101.271,56.501,9.619,99.569,29.634,6.851,148.124,59.456,87.311,200.739
LOT004247,MODEL_A,PRESS_03,10.068,99.635,30.586,4.122,99.868,58.072,9.877,100.47,31.046,7.222,153.564,60.279,89.898,199.755
LOT004248,MODEL_A,PRESS_03,9.907,99.33,28.215,5.065,98.691,57.937,9.753,99.932,29.551,7.056,150.128,60.06,79.012,199.893
LOT004249,MODEL_C,PRESS_02,9.995,100.544,31.251,4.922,99.091,60.517,9.592,98.549,31.016,7.051,150.137,56.042,96.958,199.647
LOT004250,MODEL_B,PRESS_01,10.099,100.587,30.994,5.054,99.16,62.346,9.354,98.746,28.766,6.712,147.714,61.223,89.196,199.417
LOT004251,MODEL_B,PRESS_02,10.159,99.493,30.524,4.62,99.542,61.006,10.243,100.137,29.693,7.35,150.875,55.324,85.767,200.925
LOT004252,MODEL_B,PRESS_02,10.015,99.407,26.623,5.117,99.254,57.811,9.814,100.17,30.223,6.705,149.02,61.515,96.293,201.028
LOT004253,MODEL_C,PRESS_01,9.864,99.817,29.741,5.069,101.029,59.142,9.87,100.028,30.361,7.235,152.453,58.617,81.128,199.594
LOT004254,MODEL_B,PRESS_03,9.924,99.448,28.727,5.92,99.723,58.382,10.282,99.529,29.156,7.433,150.774,58.524,90.256,199.043
LOT004255,MODEL_B,PRESS_03,10.106,101.525,31.124,5.043,101.261,61.015,10.019,100.788,28.351,6.49,150.208,59.923,83.234,199.205
LOT004256,MODEL_A,PRESS_01,9.83,100.316,31.053,5.449,98.87,59.101,9.48,100.369,30.46,6.865,147.795,57.348,81.629,201.086
LOT004257,MODEL_A,PRESS_02,9.97,100.015,30.388,4.5,99.647,57.174,10.224,100.335,29.793,6.834,149.836,59.776,103.35,198.663
LOT004258,MODEL_A,PRESS_01,9.936,99.067,28.797,5.34,100.104,61.169,10.495,100.37,29.609,7.091,149.644,57.808,90.84,198.305
LOT004259,MODEL_B,PRESS_01,9.983,100.739,31.494,5.075,100.811,62.527,10.168,101.597,31.654,6.686,150.205,57.421,96.317,200.471
LOT004260,MODEL_A,PRESS_01,9.832,99.388,29.738,5.09,101.144,59.643,9.712,98.976,29.707,6.612,146.717,59.563,86.534,199.889
LOT004261,MODEL_A,PRESS_02,9.691,99.347,31.805,5.095,99.462,60.241,9.509,99.579,29.483,6.982,148.484,62.447,83.14,199.768
LOT004262,MODEL_A,PRESS_01,10.087,100.773,30.265,5.569,100.993,56.987,9.7,99.664,28.2,6.813,149.174,61.444,69.222,201.389
LOT004263,MODEL_A,PRESS_01,10.161,100.387,30.507,5.085,98.318,55.882,10.034,101.258,28.917,6.951,150.834,58.912,87.887,199.914
LOT004264,MODEL_C,PRESS_02,9.701,97.497,29.54,4.739,100.871,56.302,10.475,99.626,30.876,7.298,146.783,59.673,78.944,198.909
LOT004265,MODEL_B,PRESS_02,10.061,99.842,31.407,4.795,98.659,59.911,9.747,99.208,29.275,6.461,152.303,58.914,90.63,200.285
LOT004266,MODEL_C,PRESS_01,10.181,100.126,30.608,5.272,100.447,59.384,9.784,99.894,30.629,6.962,152.07,57.612,81.382,198.913
LOT004267,MODEL_B,PRESS_02,10.099,99.66,31.443,5.149,101.129,61.092,10.34,100.105,28.707,6.803,148.343,57.906,93.119,201.475
LOT004268,MODEL_C,PRESS_01,9.931,100.16,30.178,4.49,100.887,59.605,9.855,101.196,29.131,7.008,154.115,60.529,103.724,200.037
LOT004269,MODEL_A,PRESS_03,9.843,98.19,29.953,5.172,98.361,61.976,10.571,99.62,29.105,6.804,150.397,58.539,108.84,198.286
LOT004270,MODEL_B,PRESS_02,10.013,97.169,30.595,4.639,99.553,61.745,9.951,99.313,30.477,6.607,149.818,59.879,92.137,200.259
LOT004271,MODEL_C,PRESS_03,10.041,99.025,31.443,5.146,100.717,59.355,10.389,99.09,29.788,7.131,150.99,57.959,89.924,198.675
LOT004272,MODEL_B,PRESS_01,10.016,100.282,31.017,4.731,100.688,57.993,10.128,99.656,28.889,7.924,150.697,61.584,85.327,201.712
LOT004273,MODEL_C,PRESS_03,9.97,96.775,30.138,4.906,100.276,56.168,10.236,102.564,30.714,6.966,150.195,61.278,84.79,199.835
LOT004274,MODEL_A,PRESS_02,9.82,99.156,28.143,4.818,97.798,62.867,9.941,100.382,30.494,6.758,148.192,63.113,83.876,201.049
LOT004275,MODEL_A,PRESS_01,10.07,98.077,30.81,5.506,101.198,58.115,9.963,100.598,30.34,6.757,149.271,62.723,99.884,198.97
LOT004276,MODEL_C,PRESS_03,10.078,99.757,28.561,5.134,101.376,57.007,10.14,100.0,30.295,7.312,150.595,58.157,87.387,199.678
LOT004277,MODEL_A,PRESS_01,10.033,101.958,30.035,5.42,100.164,60.26,10.266,100.137,29.146,6.708,151.39,58.28,104.402,200.691
LOT004278,MODEL_C,PRESS_01,10.018,99.783,29.884,5.965,100.229,57.025,10.175,100.787,31.259,7.433,152.399,60.703,83.808,199.738
LOT004279,MODEL_C,PRESS_03,10.28,99.892,28.582,5.016,100.503,60.258,9.411,100.563,29.899,6.454,149.238,58.227,89.061,198.514
LOT004280,MODEL_C,PRESS_01,9.896,100.839,30.373,5.501,101.46,59.327,10.086,100.349,30.268,7.064,150.132,60.47,81.545,201.197
LOT004281,MODEL_B,PRESS_02,10.214,100.021,32.154,4.767,100.251,61.847,9.781,100.016,30.383,7.221,148.899,59.308,93.549,200.471
LOT004282,MODEL_C,PRESS_01,9.878,99.785,29.687,5.418,99.809,61.673,9.818,99.648,29.055,7.254,151.823,61.833,88.648,198.208
LOT004283,MODEL_A,PRESS_01,10.185,100.927,30.766,4.731,100.382,62.207,10.153,100.424,31.896,7.231,149.481,61.891,89.777,199.395
LOT004284,MODEL_B,PRESS_01,10.206,100.472,32.356,4.994,99.989,60.413,10.566,100.084,29.973,7.089,149.02,59.387,87.934,198.633
LOT004285,MODEL_A,PRESS_01,9.951,100.289,30.863,5.179,100.0,58.283,9.923,102.133,30.033,7.385,150.103,56.341,93.711,199.19
LOT004286,MODEL_C,PRESS_02,10.277,99.861,29.355,5.231,98.234,57.926,10.658,101.051,29.587,6.67,147.212,62.021,94.47,199.247
LOT004287,MODEL_C,PRESS_02,10.078,99.654,30.237,4.576,100.523,58.939,9.634,99.326,31.15,6.785,150.902,58.778,95.54,199.604
LOT004288,MODEL_C,PRESS_01,9.854,100.917,30.481,4.711,101.171,63.989,10.411,98.83,31.192,6.866,149.484,59.953,83.729,197.635
LOT004289,MODEL_C,PRESS_02,9.938,99.664,31.434,5.204,101.02,59.502,10.144,99.602,30.158,7.495,154.613,59.727,92.14,199.307
LOT004290,MODEL_A,PRESS_01,10.189,101.231,31.214,4.877,100.951,60.322,10.07,98.917,28.534,7.155,148.97,60.768,86.684,201.606
LOT004291,MODEL_A,PRESS_02,10.154,98.953,27.23,4.534,99.947,63.037,10.461,99.542,29.836,7.227,149.554,58.755,98.857,202.874
LOT004292,MODEL_C,PRESS_03,9.824,101.434,29.144,4.976,100.146,60.509,9.788,99.03,29.935,6.94,151.695,57.763,91.649,198.099
LOT004293,MODEL_B,PRESS_03,9.977,100.472,29.93,4.96,101.191,58.503,10.426,99.673,29.548,7.272,151.303,60.303,92.002,201.798
LOT004294,MODEL_A,PRESS_03,10.034,99.031,28.985,5.059,100.867,61.46,9.931,99.685,29.017,6.483,151.727,61.653,88.155,203.727
LOT004295,MODEL_C,PRESS_01,9.915,100.509,26.3,5.176,101.486,59.143,9.786,100.147,28.446,6.864,149.534,59.754,84.577,199.673
LOT004296,MODEL_C,PRESS_01,10.393,99.35,29.274,5.155,99.327,60.578,9.558,99.793,31.471,6.928,148.088,59.747,90.49,200.851
LOT004297,MODEL_B,PRESS_03,10.039,100.033,29.996,4.744,99.321,61.024,10.528,99.098,30.742,6.842,154.447,57.627,98.166,201.691
LOT004298,MODEL_C,PRESS_01,9.99,99.513,29.475,4.863,99.667,59.011,10.38,101.215,30.034,6.893,150.861,61.028,84.87,199.274
LOT004299,MODEL_A,PRESS_03,10.198,99.867,29.003,5.309,99.057,60.373,9.841,100.403,29.35,7.182,150.376,61.173,98.799,201.584
LOT004300,MODEL_A,PRESS_02,9.939,100.941,30.041,4.819,98.679,63.2,10.182,99.456,30.36,7.079,151.343,59.785,93.796,199.682
LOT004301,MODEL_A,PRESS_01,10.168,100.519,30.343,4.868,100.469,58.747,10.042,99.114,30.204,7.398,147.828,58.051,76.465,201.596
LOT004302,MODEL_B,PRESS_03,9.722,98.875,29.531,4.499,100.401,62.634,9.882,98.533,29.599,6.305,149.239,60.164,83.896,202.528
LOT004303,MODEL_A,PRESS_02,9.924,98.932,31.372,4.99,100.246,58.819,10.322,98.46,30.39,7.496,148.262,60.332,105.256,202.098
LOT004304,MODEL_A,PRESS_03,10.175,100.271,30.058,5.115,100.354,63.604,9.792,101.047,30.512,6.783,150.278,59.918,89.191,199.477
LOT004305,MODEL_C,PRESS_02,10.262,100.343,29.128,4.342,98.536,58.289,9.269,100.941,30.687,7.439,147.703,57.834,83.973,200.998
LOT004306,MODEL_C,PRESS_01,9.871,99.326,28.875,4.643,99.52,59.212,10.087,99.416,29.112,6.861,151.123,60.507,84.186,199.219
LOT004307,MODEL_C,PRESS_03,9.852,101.591,29.787,4.526,99.707,63.017,10.022,101.366,30.431,7.123,151.973,60.325,89.093,198.1
LOT004308,MODEL_C,PRESS_01,10.095,100.813,31.113,5.263,100.049,63.104,9.802,100.617,31.178,6.641,151.911,60.838,96.121,199.631
LOT004309,MODEL_C,PRESS_02,9.896,99.374,29.176,4.363,98.54,61.637,9.703,100.203,30.296,6.595,150.734,59.727,87.749,201.363
LOT004310,MODEL_B,PRESS_02,9.955,99.278,30.596,4.974,99.072,57.836,9.48,100.862,32.208,7.194,150.32,62.567,84.83,199.547
LOT004311,MODEL_B,PRESS_03,10.146,99.772,30.095,5.239,99.564,60.165,9.879,100.618,29.82,6.112,149.303,59.996,74.897,202.426
LOT004312,MODEL_C,PRESS_03,9.909,99.668,31.993,5.063,101.058,60.002,9.708,100.154,28.282,6.595,150.748,62.79,83.934,200.129
LOT004313,MODEL_B,PRESS_02,9.672,101.256,30.39,4.853,100.262,58.288,10.321,99.76,29.151,7.256,149.817,60.446,85.345,198.216
LOT004314,MODEL_A,PRESS_03,9.783,100.985,29.302,5.115,101.022,61.394,10.172,99.893,29.331,6.862,146.884,57.683,92.143,199.543
LOT004315,MODEL_C,PRESS_01,10.002,100.035,30.736,5.346,99.878,58.447,9.838,98.392,30.559,6.706,148.972,61.672,92.703,198.934
LOT004316,MODEL_A,PRESS_01,9.689,100.678,30.77,4.964,100.001,57.419,10.174,99.199,30.832,7.508,151.321,59.272,99.592,202.196
LOT004317,MODEL_C,PRESS_03,9.95,100.823,29.603,4.254,100.499,56.758,9.964,101.8,30.136,7.625,148.124,59.112,82.064,200.842
LOT004318,MODEL_B,PRESS_02,9.768,100.058,28.836,5.383,99.823,63.425,9.91,99.173,30.293,7.0,148.091,62.076,90.89,199.897
LOT004319,MODEL_C,PRESS_02,10.273,100.403,30.536,5.133,99.375,58.979,9.982,98.149,31.915,7.425,149.667,57.501,91.07,201.241
LOT004320,MODEL_A,PRESS_01,10.361,100.594,30.064,4.989,98.51,59.021,10.59,100.904,29.169,7.506,146.385,56.496,83.334,198.712
LOT004321,MODEL_B,PRESS_01,9.824,100.488,28.483,4.34,99.402,57.939,10.215,100.249,29.927,6.995,151.216,59.562,96.086,198.108
LOT004322,MODEL_B,PRESS_03,10.043,99.221,30.255,4.901,100.836,62.736,9.901,100.305,29.548,6.829,151.069,60.603,101.362,197.906
LOT004323,MODEL_B,PRESS_03,9.84,99.322,29.363,4.708,101.261,57.239,10.298,99.842,28.826,7.03,151.579,61.735,90.159,196.953
LOT004324,MODEL_A,PRESS_03,9.948,99.711,28.484,4.595,99.227,57.592,10.286,100.911,27.975,6.515,150.369,60.29,86.817,198.232
LOT004325,MODEL_C,PRESS_02,10.301,99.293,29.648,4.955,98.266,59.356,10.087,101.53,31.297,7.189,148.579,55.499,99.959,200.941
LOT004326,MODEL_B,PRESS_02,9.922,98.527,31.283,4.821,100.927,59.957,9.89,99.479,29.236,6.89,147.95,58.058,92.911,201.217
LOT004327,MODEL_C,PRESS_01,9.952,100.676,31.208,4.843,100.069,61.317,9.868,100.633,29.75,7.019,150.918,57.481,81.899,198.553
LOT004328,MODEL_B,PRESS_01,9.843,100.346,30.947,5.247,98.653,58.649,9.642,101.118,30.431,7.014,151.192,56.23,88.707,196.652
LOT004329,MODEL_A,PRESS_02,10.191,98.661,30.269,5.085,96.889,63.089,10.06,99.422,28.81,6.717,148.139,59.66,87.587,199.325
LOT004330,MODEL_C,PRESS_02,9.456,99.759,30.596,4.835,99.037,58.662,9.797,101.51,29.166,6.988,147.916,61.022,84.361,200.833
LOT004331,MODEL_A,PRESS_01,9.926,99.816,30.099,4.793,99.537,57.983,9.854,101.115,29.978,6.547,149.968,61.942,84.672,201.389
LOT004332,MODEL_A,PRESS_02,9.992,100.182,28.895,4.848,98.848,57.792,10.208,98.758,29.562,6.839,150.228,60.993,85.537,200.406
LOT004333,MODEL_C,PRESS_02,9.89,98.918,29.094,4.918,100.692,58.452,10.562,101.595,28.724,6.629,151.558,58.884,95.405,198.323
LOT004334,MODEL_C,PRESS_03,10.144,98.646,29.393,5.195,99.187,57.663,10.125,98.81,30.607,6.708,151.104,62.165,88.038,201.213
